"dates","means","Type","country","Low","High","zeta_0_true","xi_0_true","zeta_1_true","xi_1_true"
2020-01-28,1.00915342556186,"Misidentified_EpiEstim(weekly sliding)","australia",0.0102264965415761,2.87733269667032,2,18,4,8
2020-01-29,0.751545841596261,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-29,0.767437799908838,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-29,0.911127648005353,"Misidentified_Bayesian","australia",0.101817054343022,2.4701065710882,2,18,4,8
2020-01-29,0.989389270210407,"Misidentified_EpiEstim(no sliding)","australia",0.00415647108336139,2.88507995982904,2,18,4,8
2020-01-29,1.00312319306898,"Misidentified_EpiEstim(weekly sliding)","australia",0.0160395684678445,2.80965962212466,2,18,4,8
2020-01-30,0.674661517749624,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-30,0.726226461043821,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-30,0.964784535741572,"Misidentified_Bayesian","australia",0.172656029642385,2.4992799486708,2,18,4,8
2020-01-30,0.968968919623927,"Misidentified_EpiEstim(no sliding)","australia",0.00368251896938764,2.83137186320358,2,18,4,8
2020-01-30,0.977219955413,"Misidentified_EpiEstim(weekly sliding)","australia",0.0197769591527957,2.70535047155655,2,18,4,8
2020-01-31,0.761017382899582,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-31,0.785086320625588,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-31,0.951354606664319,"Misidentified_EpiEstim(weekly sliding)","australia",0.0264384312614035,2.59752140384644,2,18,4,8
2020-01-31,0.970303787132538,"Misidentified_EpiEstim(no sliding)","australia",0.00515856101861395,2.81410438146052,2,18,4,8
2020-01-31,1.06758700415438,"Misidentified_Bayesian","australia",0.25294620547415,2.60940978563392,2,18,4,8
2020-02-01,0.814932034135227,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-01,0.845095932497729,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-01,0.937726596335423,"Misidentified_EpiEstim(weekly sliding)","australia",0.0331835663331516,2.511241236833,2,18,4,8
2020-02-01,0.971826135445826,"Misidentified_EpiEstim(no sliding)","australia",0.0072863578908763,2.79647125418036,2,18,4,8
2020-02-01,1.17333355403322,"Misidentified_Bayesian","australia",0.30779461745511,2.76837427677958,2,18,4,8
2020-02-02,0.799134389696166,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-02,0.852117862757992,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-02,0.914605299543988,"Misidentified_EpiEstim(weekly sliding)","australia",0.0417738821018115,2.40491148733649,2,18,4,8
2020-02-02,0.958285522981543,"Misidentified_EpiEstim(no sliding)","australia",0.00930605804912023,2.74381635026629,2,18,4,8
2020-02-02,1.37999058986922,"Misidentified_Bayesian","australia",0.449593705265837,3.02729535858624,2,18,4,8
2020-02-03,0.784588983213899,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-03,0.888849430404988,"Misidentified_EpiEstim(weekly sliding)","australia",0.0468584571346126,2.29602523939303,2,18,4,8
2020-02-03,0.910483229679717,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-03,0.941685862568284,"Misidentified_EpiEstim(no sliding)","australia",0.00926520454829299,2.68594511504062,2,18,4,8
2020-02-03,1.26466501187062,"Misidentified_Bayesian","australia",0.367199333102349,2.86609742261361,2,18,4,8
2020-02-04,0.787872754295009,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-04,0.813849626977757,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-04,0.865143756158208,"Misidentified_EpiEstim(weekly sliding)","australia",0.0527088372597356,2.1950706237591,2,18,4,8
2020-02-04,0.936094793345408,"Misidentified_EpiEstim(no sliding)","australia",0.0104170175873862,2.64934465996581,2,18,4,8
2020-02-04,1.10817558677459,"Misidentified_Bayesian","australia",0.241781414945523,2.66101075113379,2,18,4,8
2020-02-05,0.812385601823215,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-05,0.838718740210668,"Misidentified_EpiEstim(weekly sliding)","australia",0.0599238438194529,2.09250637556581,2,18,4,8
2020-02-05,0.859393555753328,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-05,0.920873394389848,"Misidentified_EpiEstim(no sliding)","australia",0.0138133026880361,2.59409571546998,2,18,4,8
2020-02-05,0.978173067703153,"Misidentified_Bayesian","australia",0.157411115865494,2.47180359929648,2,18,4,8
2020-02-06,0.814281200490516,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-06,0.817117609775594,"Misidentified_EpiEstim(weekly sliding)","australia",0.0670286964581617,2.00488403946249,2,18,4,8
2020-02-06,0.823151241899046,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-06,0.912020694344466,"Misidentified_EpiEstim(no sliding)","australia",0.0128612383379503,2.56046877071124,2,18,4,8
2020-02-06,0.945752348198117,"Misidentified_Bayesian","australia",0.124783172614258,2.43029294680797,2,18,4,8
2020-02-07,0.786635424026878,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-07,0.805863593100329,"Misidentified_EpiEstim(weekly sliding)","australia",0.0784768656232529,1.93955210778411,2,18,4,8
2020-02-07,0.926255068518753,"Misidentified_EpiEstim(no sliding)","australia",0.0166680613468335,2.56987519927881,2,18,4,8
2020-02-07,0.951799327034455,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-07,0.953513956926024,"Misidentified_Bayesian","australia",0.119014946620872,2.44199382508092,2,18,4,8
2020-02-08,0.782967004435185,"Misidentified_EpiEstim(weekly sliding)","australia",0.0838147702914005,1.8615745242933,2,18,4,8
2020-02-08,0.809242913438032,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-08,0.857389502163788,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-08,0.905989602525873,"Misidentified_EpiEstim(no sliding)","australia",0.0158821368442708,2.52060035307886,2,18,4,8
2020-02-08,0.909990895937478,"Misidentified_Bayesian","australia",0.0872776024298376,2.38642807531855,2,18,4,8
2020-02-09,0.758759282945383,"Misidentified_EpiEstim(weekly sliding)","australia",0.0875754312098142,1.78784626157354,2,18,4,8
2020-02-09,0.850962578737387,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-09,0.858541573756051,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-09,0.885050891424448,"Misidentified_Bayesian","australia",0.0725167902178836,2.3434380356209,2,18,4,8
2020-02-09,0.896452298154077,"Misidentified_EpiEstim(no sliding)","australia",0.0156225596727563,2.49233711624957,2,18,4,8
2020-02-10,0.74668017128317,"Misidentified_EpiEstim(weekly sliding)","australia",0.0919042208794585,1.74106251682142,2,18,4,8
2020-02-10,0.85042145799515,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-10,0.902935767628101,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-10,0.906987768572961,"Misidentified_EpiEstim(no sliding)","australia",0.0173270780978855,2.49980675664616,2,18,4,8
2020-02-10,0.954084507324245,"Misidentified_Bayesian","australia",0.132709251339003,2.41273611317902,2,18,4,8
2020-02-11,0.725964595284704,"Misidentified_EpiEstim(weekly sliding)","australia",0.092179752067099,1.68623338710459,2,18,4,8
2020-02-11,0.814988519306732,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-11,0.863794711221494,"Misidentified_Bayesian","australia",0.073837689224203,2.28667823945975,2,18,4,8
2020-02-11,0.865114579902596,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-11,0.876914069799141,"Misidentified_EpiEstim(no sliding)","australia",0.0158067245991545,2.43657117897244,2,18,4,8
2020-02-12,0.715214101049253,"Misidentified_EpiEstim(weekly sliding)","australia",0.0926396431184392,1.6556122873667,2,18,4,8
2020-02-12,0.780244682079299,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-12,0.878851767070294,"Misidentified_EpiEstim(no sliding)","australia",0.0152311765656907,2.43542331895206,2,18,4,8
2020-02-12,0.889369317944928,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-12,0.895464884576647,"Misidentified_Bayesian","australia",0.093459144268267,2.32501386585188,2,18,4,8
2020-02-13,0.705901859495642,"Misidentified_EpiEstim(weekly sliding)","australia",0.0923821624052389,1.63234082949939,2,18,4,8
2020-02-13,0.833726428855111,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-13,0.875163482277314,"Misidentified_EpiEstim(no sliding)","australia",0.0158733258350273,2.42568856124997,2,18,4,8
2020-02-13,0.889929227908194,"Misidentified_Bayesian","australia",0.0939556624788285,2.31494560810726,2,18,4,8
2020-02-13,0.939440632043982,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-14,0.69640687975427,"Misidentified_EpiEstim(weekly sliding)","australia",0.0924588426897491,1.61183478869642,2,18,4,8
2020-02-14,0.831443414099928,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-14,0.876900231463834,"Misidentified_EpiEstim(no sliding)","australia",0.0164565170706038,2.42793720523572,2,18,4,8
2020-02-14,0.885292431345039,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-14,0.977831667869422,"Misidentified_Bayesian","australia",0.179283026664536,2.39926133186349,2,18,4,8
2020-02-15,0.685299254492935,"Misidentified_EpiEstim(weekly sliding)","australia",0.0895751445771228,1.59412960904665,2,18,4,8
2020-02-15,0.774992133361359,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-15,0.859024197474793,"Misidentified_EpiEstim(no sliding)","australia",0.0144331162472996,2.40244010597498,2,18,4,8
2020-02-15,0.973576419702918,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-15,1.25274776083293,"Misidentified_Bayesian","australia",0.130308146869758,2.95742316222653,2,18,4,8
2020-02-16,0.689103325458902,"Misidentified_EpiEstim(weekly sliding)","australia",0.0905687943530274,1.60354011268855,2,18,4,8
2020-02-16,0.892056511234861,"Misidentified_EpiEstim(no sliding)","australia",0.0183162652388731,2.46533518047388,2,18,4,8
2020-02-16,0.893056438554791,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-16,0.914117535848508,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-16,0.98343572004602,"Misidentified_Bayesian","australia",0.140871383014045,2.45125533009906,2,18,4,8
2020-02-17,0.685281055008594,"Misidentified_EpiEstim(weekly sliding)","australia",0.089169895430513,1.60384996874652,2,18,4,8
2020-02-17,0.817042344873204,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-17,0.841925627821145,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-17,0.88103191601699,"Misidentified_EpiEstim(no sliding)","australia",0.0176667295847794,2.45385414219751,2,18,4,8
2020-02-17,1.10731242437704,"Misidentified_Bayesian","australia",0.253815300563995,2.5696446036671,2,18,4,8
2020-02-18,0.686958465128589,"Misidentified_EpiEstim(weekly sliding)","australia",0.0882520322278671,1.61768880832709,2,18,4,8
2020-02-18,0.871635747360214,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-18,0.88233080071278,"Misidentified_EpiEstim(no sliding)","australia",0.0172428783969554,2.46794056120218,2,18,4,8
2020-02-18,0.888393622049668,"Misidentified_Bayesian","australia",0.0879528878585735,2.34685173041266,2,18,4,8
2020-02-18,0.894591244820109,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-19,0.687154550872969,"Misidentified_EpiEstim(weekly sliding)","australia",0.0877671488388527,1.63109228044178,2,18,4,8
2020-02-19,0.827280704871984,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-19,0.862459835826087,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-19,0.885618929205654,"Misidentified_EpiEstim(no sliding)","australia",0.0154391360871266,2.48329781454639,2,18,4,8
2020-02-19,0.910947834149237,"Misidentified_Bayesian","australia",0.103694429381403,2.38062360604897,2,18,4,8
2020-02-20,0.689559920830788,"Misidentified_EpiEstim(weekly sliding)","australia",0.086980794343652,1.65204500659635,2,18,4,8
2020-02-20,0.79341306049795,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-20,0.88044773072097,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-20,0.883617067588272,"Misidentified_Bayesian","australia",0.0739280546963667,2.36049185505628,2,18,4,8
2020-02-20,0.894870219820684,"Misidentified_EpiEstim(no sliding)","australia",0.0169629013967224,2.50898949925352,2,18,4,8
2020-02-21,0.696341479364434,"Misidentified_EpiEstim(weekly sliding)","australia",0.0858978370102423,1.68489654861679,2,18,4,8
2020-02-21,0.815757840056959,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-21,0.909582314844719,"Misidentified_EpiEstim(no sliding)","australia",0.0177817981963566,2.54566715785652,2,18,4,8
2020-02-21,0.923788011846132,"Misidentified_Bayesian","australia",0.0984491301357132,2.42931506320779,2,18,4,8
2020-02-21,0.942431786254639,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-22,0.711612160037258,"Misidentified_EpiEstim(weekly sliding)","australia",0.0875565031801393,1.73344903511481,2,18,4,8
2020-02-22,0.795222461091883,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-22,0.894310227018865,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-22,0.903137279414387,"Misidentified_Bayesian","australia",0.0751886906292669,2.41590429571055,2,18,4,8
2020-02-22,0.912972318777522,"Misidentified_EpiEstim(no sliding)","australia",0.0175467356695311,2.56172260551496,2,18,4,8
2020-02-23,0.71511937760205,"Misidentified_EpiEstim(weekly sliding)","australia",0.0845661594408302,1.76644712283621,2,18,4,8
2020-02-23,0.889218302379305,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-23,0.900053397347427,"Misidentified_Bayesian","australia",0.0753005300076194,2.42232135791312,2,18,4,8
2020-02-23,0.90644036771312,"Misidentified_EpiEstim(no sliding)","australia",0.0172211288074767,2.56035359018027,2,18,4,8
2020-02-23,0.928357311355733,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-24,0.723053319903167,"Misidentified_EpiEstim(weekly sliding)","australia",0.0826778939814705,1.80760620805302,2,18,4,8
2020-02-24,0.820887163953983,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-24,0.886528045089103,"Misidentified_Bayesian","australia",0.0666338952457604,2.41190779070482,2,18,4,8
2020-02-24,0.896383966500286,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-24,0.904856907589795,"Misidentified_EpiEstim(no sliding)","australia",0.0174215112661013,2.56522096988463,2,18,4,8
2020-02-25,0.730997913729796,"Misidentified_EpiEstim(weekly sliding)","australia",0.0782487960145258,1.85048643304517,2,18,4,8
2020-02-25,0.806121904812966,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-25,0.895210289747017,"Misidentified_Bayesian","australia",0.0757441680836127,2.43017842816302,2,18,4,8
2020-02-25,0.898904953744895,"Misidentified_EpiEstim(no sliding)","australia",0.0120922005281979,2.56790179334802,2,18,4,8
2020-02-25,0.933026012029137,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-26,0.737474433379089,"Misidentified_EpiEstim(weekly sliding)","australia",0.0734323172339185,1.89162233197993,2,18,4,8
2020-02-26,0.766362694965306,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-26,0.888348844038548,"Misidentified_Bayesian","australia",0.0698314110393908,2.4298669945206,2,18,4,8
2020-02-26,0.899459438796312,"Misidentified_EpiEstim(no sliding)","australia",0.0116147563611913,2.57884963309365,2,18,4,8
2020-02-26,0.902911145935001,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-27,0.743008013303571,"Misidentified_EpiEstim(weekly sliding)","australia",0.0688499012940525,1.93022368901062,2,18,4,8
2020-02-27,0.832652540301513,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-27,0.906686251779733,"Misidentified_EpiEstim(no sliding)","australia",0.012841500808889,2.59833705428676,2,18,4,8
2020-02-27,0.908881491593668,"Misidentified_Bayesian","australia",0.0836971284764373,2.46504643953442,2,18,4,8
2020-02-27,0.913031494892574,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-28,0.750546890538508,"Misidentified_EpiEstim(weekly sliding)","australia",0.0643986148052842,1.9723901303663,2,18,4,8
2020-02-28,0.800844672988966,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-28,0.871100757686774,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-28,0.916957206994641,"Misidentified_Bayesian","australia",0.081681389539146,2.48749308111808,2,18,4,8
2020-02-28,0.918020278482337,"Misidentified_EpiEstim(no sliding)","australia",0.0130984721296168,2.62850432612278,2,18,4,8
2020-02-29,0.764775454895762,"Misidentified_EpiEstim(weekly sliding)","australia",0.0619338011511041,2.02488595018605,2,18,4,8
2020-02-29,0.877008550664843,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-29,0.91064406888532,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-29,0.934973303073645,"Misidentified_Bayesian","australia",0.0843953360809365,2.52727840457112,2,18,4,8
2020-02-29,0.937258957000774,"Misidentified_EpiEstim(no sliding)","australia",0.0161372018119728,2.67056916290137,2,18,4,8
2020-03-01,0.710521568613026,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-01,0.779332805417546,"Misidentified_EpiEstim(weekly sliding)","australia",0.0585529023826,2.07530423266684,2,18,4,8
2020-03-01,0.7974504035171,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-01,0.902666498025989,"Misidentified_Bayesian","australia",0.0575385661303653,2.50133525624762,2,18,4,8
2020-03-01,0.924843838257953,"Misidentified_EpiEstim(no sliding)","australia",0.0122546849013867,2.65713505012257,2,18,4,8
2020-03-02,0.751319010210276,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-02,0.798406595360956,"Misidentified_EpiEstim(weekly sliding)","australia",0.0577333232319641,2.12773897582271,2,18,4,8
2020-03-02,0.816267983232123,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-02,0.935335902066036,"Misidentified_EpiEstim(no sliding)","australia",0.0121673942773302,2.67707612872077,2,18,4,8
2020-03-02,0.936237373627942,"Misidentified_Bayesian","australia",0.0813755734313792,2.55088033131913,2,18,4,8
2020-03-03,0.770327696013331,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-03,0.822559557100369,"Misidentified_EpiEstim(weekly sliding)","australia",0.0603423020664121,2.17680012423038,2,18,4,8
2020-03-03,0.955451226693845,"Misidentified_EpiEstim(no sliding)","australia",0.0169223497187653,2.7045476914312,2,18,4,8
2020-03-03,0.975736628992224,"Misidentified_Bayesian","australia",0.106177128696165,2.59479220059653,2,18,4,8
2020-03-03,1.03022186869623,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-04,0.783793720247158,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-04,0.828896170563658,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-04,0.862468258999195,"Misidentified_EpiEstim(weekly sliding)","australia",0.0644758785300407,2.24135280046266,2,18,4,8
2020-03-04,0.967804313589647,"Misidentified_Bayesian","australia",0.0834098559513781,2.59394498856771,2,18,4,8
2020-03-04,0.972554169846386,"Misidentified_EpiEstim(no sliding)","australia",0.0191285034652627,2.72340164774958,2,18,4,8
2020-03-05,0.7805537161368,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-05,0.827752754204433,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-05,0.898171881885025,"Misidentified_EpiEstim(weekly sliding)","australia",0.0692765969316316,2.2829800982493,2,18,4,8
2020-03-05,0.963348997746399,"Misidentified_EpiEstim(no sliding)","australia",0.0156039442267766,2.68646004704431,2,18,4,8
2020-03-05,0.989928840215217,"Misidentified_Bayesian","australia",0.0940744736316338,2.61480264584418,2,18,4,8
2020-03-06,0.751741943788935,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-06,0.894380588293238,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-06,0.936532180205603,"Misidentified_EpiEstim(weekly sliding)","australia",0.0809727955351239,2.30601209003352,2,18,4,8
2020-03-06,0.986426306295765,"Misidentified_EpiEstim(no sliding)","australia",0.0227969659990768,2.69114872341302,2,18,4,8
2020-03-06,0.996845817162156,"Misidentified_Bayesian","australia",0.084576488597581,2.6088782390516,2,18,4,8
2020-03-07,0.738548730139471,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-07,0.801853424664816,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-07,0.979614284089157,"Misidentified_EpiEstim(weekly sliding)","australia",0.0968826527477354,2.31392527549721,2,18,4,8
2020-03-07,0.992787448902682,"Misidentified_EpiEstim(no sliding)","australia",0.0268446512064317,2.65211320836601,2,18,4,8
2020-03-07,1.01422640982625,"Misidentified_Bayesian","australia",0.0728729261383542,2.62408587304681,2,18,4,8
2020-03-08,0.76645714039304,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-08,0.793035559410234,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-08,1.0372129679932,"Misidentified_EpiEstim(no sliding)","australia",0.0385585456493423,2.65969316338093,2,18,4,8
2020-03-08,1.03928525985885,"Misidentified_EpiEstim(weekly sliding)","australia",0.131697002486553,2.32044185039753,2,18,4,8
2020-03-08,1.08140594282165,"Misidentified_Bayesian","australia",0.0901332493261375,2.68328226949518,2,18,4,8
2020-03-09,0.779013945427858,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-09,0.832927713109672,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-09,1.06786069068505,"Misidentified_EpiEstim(no sliding)","australia",0.0650077428494089,2.61195821413384,2,18,4,8
2020-03-09,1.09765954188341,"Misidentified_EpiEstim(weekly sliding)","australia",0.187677387129143,2.2959090217159,2,18,4,8
2020-03-09,1.11801852652752,"Misidentified_Bayesian","australia",0.113566604554021,2.66210570696808,2,18,4,8
2020-03-10,0.790569023104847,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-10,0.827080521035497,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-10,1.06837504790118,"Misidentified_EpiEstim(no sliding)","australia",0.091517062754465,2.49008575923758,2,18,4,8
2020-03-10,1.11545875975957,"Misidentified_EpiEstim(weekly sliding)","australia",0.255543168363373,2.18602685427426,2,18,4,8
