"dates","means","Type","country","Low","High","zeta_0_true","xi_0_true","zeta_1_true","xi_1_true"
2020-01-24,0.68635545955455,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-24,0.977169807067019,"Misidentified_Bayesian","australia",0.125320407462436,2.66380506371598,2,18,8,8
2020-01-24,1.00770547101951,"Misidentified_EpiEstim(no sliding)","australia",0.000507748940178618,3.00411822931765,2,18,8,8
2020-01-25,0.399859897833672,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-25,0.729967146879421,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-25,1.00445490891579,"Misidentified_EpiEstim(no sliding)","australia",0.000880821202326865,2.98960268035867,2,18,8,8
2020-01-25,1.07055138028213,"Misidentified_Bayesian","australia",0.197342143133928,2.77142678121255,2,18,8,8
2020-01-26,0.7879681313956,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-26,0.858950773311061,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-26,0.996449449460323,"Misidentified_EpiEstim(no sliding)","australia",0.00126937620273834,2.95999648499152,2,18,8,8
2020-01-26,1.01960275048685,"Misidentified_EpiEstim(weekly sliding)","australia",0.00400780141025109,2.98518205562486,2,18,8,8
2020-01-26,1.14521867853597,"Misidentified_Bayesian","australia",0.28654417799266,2.81885288195304,2,18,8,8
2020-01-27,0.62448866908002,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-27,0.881843454197201,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-27,0.892681068006363,"Misidentified_Bayesian","australia",0.0702134094005147,2.51328629430142,2,18,8,8
2020-01-27,0.994760022772794,"Misidentified_EpiEstim(no sliding)","australia",0.00207387140849021,2.93720512077917,2,18,8,8
2020-01-27,1.0165617281437,"Misidentified_EpiEstim(weekly sliding)","australia",0.00686259826587811,2.9408501019691,2,18,8,8
2020-01-28,0.707386653385504,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-28,0.845689304764038,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-28,0.912843178468867,"Misidentified_Bayesian","australia",0.0956853477627477,2.51710373895378,2,18,8,8
2020-01-28,0.968303718079754,"Misidentified_EpiEstim(no sliding)","australia",0.0016453736910191,2.86806353811258,2,18,8,8
2020-01-28,0.990466156652197,"Misidentified_EpiEstim(weekly sliding)","australia",0.00931181708605868,2.84435261772249,2,18,8,8
2020-01-29,0.751545841596261,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-29,0.767437799908838,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-29,0.904899486487463,"Misidentified_Bayesian","australia",0.0875690885931803,2.49233821656313,2,18,8,8
2020-01-29,0.968742373816016,"Misidentified_EpiEstim(weekly sliding)","australia",0.0114017091841702,2.75076650376195,2,18,8,8
2020-01-29,0.96932679038765,"Misidentified_EpiEstim(no sliding)","australia",0.00221244223932328,2.85024672428495,2,18,8,8
2020-01-30,0.674661517749624,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-30,0.726226461043821,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-30,0.938361114167055,"Misidentified_EpiEstim(weekly sliding)","australia",0.0128491186978647,2.63983367101253,2,18,8,8
2020-01-30,0.957688190553223,"Misidentified_EpiEstim(no sliding)","australia",0.00309818381166755,2.81147707660225,2,18,8,8
2020-01-30,0.986129790276878,"Misidentified_Bayesian","australia",0.170589419641957,2.56202812686142,2,18,8,8
2020-01-31,0.761017382899582,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-01-31,0.785086320625588,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-01-31,0.912071167094075,"Misidentified_EpiEstim(weekly sliding)","australia",0.0150678518541429,2.53408767403535,2,18,8,8
2020-01-31,0.934025006718065,"Misidentified_Bayesian","australia",0.110222838333538,2.50195697828783,2,18,8,8
2020-01-31,0.955441782476561,"Misidentified_EpiEstim(no sliding)","australia",0.00333300009890914,2.78854188968084,2,18,8,8
2020-02-01,0.814932034135227,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-01,0.845095932497729,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-01,0.901252323500786,"Misidentified_EpiEstim(weekly sliding)","australia",0.0223748354909776,2.45253172917164,2,18,8,8
2020-02-01,0.967590757373179,"Misidentified_EpiEstim(no sliding)","australia",0.00575209586789874,2.78980297342433,2,18,8,8
2020-02-01,0.994416330908354,"Misidentified_Bayesian","australia",0.146456235162306,2.58104594524349,2,18,8,8
2020-02-02,0.799134389696166,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-02,0.852117862757992,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-02,0.870743946873566,"Misidentified_EpiEstim(weekly sliding)","australia",0.0265081746528804,2.33581711001525,2,18,8,8
2020-02-02,0.933415690872161,"Misidentified_EpiEstim(no sliding)","australia",0.00458831744177615,2.70206840412651,2,18,8,8
2020-02-02,1.32298833930526,"Misidentified_Bayesian","australia",0.398340612845261,2.98042164719882,2,18,8,8
2020-02-03,0.784588983213899,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-03,0.834354314807966,"Misidentified_EpiEstim(weekly sliding)","australia",0.0301270173898222,2.20872011118888,2,18,8,8
2020-02-03,0.910483229679717,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-03,0.914405298162617,"Misidentified_EpiEstim(no sliding)","australia",0.00688275239002397,2.6384086125562,2,18,8,8
2020-02-03,1.31096538832303,"Misidentified_Bayesian","australia",0.383519776023538,2.96183317795946,2,18,8,8
2020-02-04,0.787872754295009,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-04,0.802551905363743,"Misidentified_EpiEstim(weekly sliding)","australia",0.0324929945739856,2.0954672863533,2,18,8,8
2020-02-04,0.813849626977757,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-04,0.897870405706241,"Misidentified_EpiEstim(no sliding)","australia",0.00606166772558922,2.58338660580092,2,18,8,8
2020-02-04,1.36222582224119,"Misidentified_Bayesian","australia",0.435579799811093,3.00077984573159,2,18,8,8
2020-02-05,0.777132400487596,"Misidentified_EpiEstim(weekly sliding)","australia",0.0396724448366021,1.99483301776368,2,18,8,8
2020-02-05,0.812385601823215,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-05,0.859393555753328,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-05,0.895129879376606,"Misidentified_EpiEstim(no sliding)","australia",0.00850071195126358,2.55115609541213,2,18,8,8
2020-02-05,1.02160701097311,"Misidentified_Bayesian","australia",0.179026209803275,2.54365581149176,2,18,8,8
2020-02-06,0.750389222946076,"Misidentified_EpiEstim(weekly sliding)","australia",0.0460302833453594,1.89840874549386,2,18,8,8
2020-02-06,0.814281200490516,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-06,0.823151241899046,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-06,0.877711421777352,"Misidentified_EpiEstim(no sliding)","australia",0.00877961014767535,2.50136174552294,2,18,8,8
2020-02-06,0.913339361669334,"Misidentified_Bayesian","australia",0.0983897243031873,2.40691206127445,2,18,8,8
2020-02-07,0.738770717216198,"Misidentified_EpiEstim(weekly sliding)","australia",0.0542395731640962,1.83458500364106,2,18,8,8
2020-02-07,0.786635424026878,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-07,0.894473463517249,"Misidentified_EpiEstim(no sliding)","australia",0.0117070897942484,2.51585298744374,2,18,8,8
2020-02-07,0.951799327034455,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-07,0.99916284423358,"Misidentified_Bayesian","australia",0.143470692678574,2.51735902223201,2,18,8,8
2020-02-08,0.709555433208836,"Misidentified_EpiEstim(weekly sliding)","australia",0.0559692347783177,1.74752301221131,2,18,8,8
2020-02-08,0.809242913438032,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-08,0.857389502163788,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-08,0.875634400747707,"Misidentified_EpiEstim(no sliding)","australia",0.0101047810193503,2.46963560294168,2,18,8,8
2020-02-08,0.958276633548553,"Misidentified_Bayesian","australia",0.117186991292958,2.460335824351,2,18,8,8
2020-02-09,0.685456179629605,"Misidentified_EpiEstim(weekly sliding)","australia",0.0586471766927247,1.67486368019809,2,18,8,8
2020-02-09,0.850962578737387,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-09,0.858541573756051,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-09,0.865985190180354,"Misidentified_EpiEstim(no sliding)","australia",0.0101079332891992,2.44099176074261,2,18,8,8
2020-02-09,1.74761337877567,"Misidentified_Bayesian","australia",0.783564199454651,3.28051067007141,2,18,8,8
2020-02-10,0.670098987274213,"Misidentified_EpiEstim(weekly sliding)","australia",0.0598456415683735,1.62437594617045,2,18,8,8
2020-02-10,0.85042145799515,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-10,0.86063672488711,"Misidentified_EpiEstim(no sliding)","australia",0.0105478642678007,2.42075783323823,2,18,8,8
2020-02-10,0.902935767628101,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-10,0.939831811811472,"Misidentified_Bayesian","australia",0.121442256844038,2.40594190032577,2,18,8,8
2020-02-11,0.652995514472761,"Misidentified_EpiEstim(weekly sliding)","australia",0.0617337078440326,1.57516190621406,2,18,8,8
2020-02-11,0.814988519306732,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-11,0.844879047869619,"Misidentified_EpiEstim(no sliding)","australia",0.0106449805937563,2.38222639269795,2,18,8,8
2020-02-11,0.865114579902596,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-11,0.870366196471402,"Misidentified_Bayesian","australia",0.068706461890067,2.31519842582383,2,18,8,8
2020-02-12,0.634919452383959,"Misidentified_EpiEstim(weekly sliding)","australia",0.0597159319477769,1.53304321933362,2,18,8,8
2020-02-12,0.780244682079299,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-12,0.828617175930316,"Misidentified_EpiEstim(no sliding)","australia",0.00892380843071469,2.34906528785688,2,18,8,8
2020-02-12,0.848071189058219,"Misidentified_Bayesian","australia",0.0699592963050314,2.26549576683572,2,18,8,8
2020-02-12,0.889369317944928,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-13,0.627557561472707,"Misidentified_EpiEstim(weekly sliding)","australia",0.0608077187042629,1.51234932133051,2,18,8,8
2020-02-13,0.833726428855111,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-13,0.840070127555883,"Misidentified_EpiEstim(no sliding)","australia",0.0111869060132463,2.36557623319942,2,18,8,8
2020-02-13,0.887472584884532,"Misidentified_Bayesian","australia",0.0926654325630279,2.31779038190234,2,18,8,8
2020-02-13,0.939440632043982,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-14,0.618380549006112,"Misidentified_EpiEstim(weekly sliding)","australia",0.0610707134121074,1.49213669747706,2,18,8,8
2020-02-14,0.831443414099928,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-14,0.840337979721593,"Misidentified_EpiEstim(no sliding)","australia",0.0129945194008783,2.36439468812771,2,18,8,8
2020-02-14,0.876481998748898,"Misidentified_Bayesian","australia",0.0900270834374144,2.29737574495326,2,18,8,8
2020-02-14,0.885292431345039,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-15,0.604266579360294,"Misidentified_EpiEstim(weekly sliding)","australia",0.0599816734932587,1.46785429541096,2,18,8,8
2020-02-15,0.774992133361359,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-15,0.824027245181281,"Misidentified_EpiEstim(no sliding)","australia",0.0110203017683839,2.34167862272303,2,18,8,8
2020-02-15,0.845075570702362,"Misidentified_Bayesian","australia",0.0704464541579366,2.26563967470074,2,18,8,8
2020-02-15,0.973576419702918,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-16,0.603301192933747,"Misidentified_EpiEstim(weekly sliding)","australia",0.0598143419206666,1.46935860053299,2,18,8,8
2020-02-16,0.848051365448098,"Misidentified_EpiEstim(no sliding)","australia",0.0123971973844263,2.38998921764355,2,18,8,8
2020-02-16,0.875158102778042,"Misidentified_Bayesian","australia",0.0708607930288091,2.3261421515311,2,18,8,8
2020-02-16,0.893056438554791,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-16,0.914117535848508,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-17,0.596130644994776,"Misidentified_EpiEstim(weekly sliding)","australia",0.0596349722918772,1.4628567004928,2,18,8,8
2020-02-17,0.817042344873204,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-17,0.835027287863616,"Misidentified_EpiEstim(no sliding)","australia",0.0103195825775979,2.37576052510754,2,18,8,8
2020-02-17,0.841925627821145,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-17,0.879453092348142,"Misidentified_Bayesian","australia",0.0916070047389016,2.32423204158204,2,18,8,8
2020-02-18,0.601590068238442,"Misidentified_EpiEstim(weekly sliding)","australia",0.0599748057511412,1.48263968978824,2,18,8,8
2020-02-18,0.860140526931639,"Misidentified_EpiEstim(no sliding)","australia",0.0135367432278093,2.43043236063717,2,18,8,8
2020-02-18,0.871635747360214,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-18,0.894591244820109,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-18,0.897851292769983,"Misidentified_Bayesian","australia",0.0906168116214866,2.37461863449545,2,18,8,8
2020-02-19,0.608270651086858,"Misidentified_EpiEstim(weekly sliding)","australia",0.0616897737302419,1.50634751528256,2,18,8,8
2020-02-19,0.827280704871984,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-19,0.861126282371706,"Misidentified_EpiEstim(no sliding)","australia",0.0114095852456367,2.44181784167251,2,18,8,8
2020-02-19,0.862459835826087,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-19,0.903141949940893,"Misidentified_Bayesian","australia",0.0953748826947102,2.3792488844217,2,18,8,8
2020-02-20,0.612084860738364,"Misidentified_EpiEstim(weekly sliding)","australia",0.0593035675830877,1.53094959022404,2,18,8,8
2020-02-20,0.79341306049795,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-20,0.860424261036421,"Misidentified_EpiEstim(no sliding)","australia",0.010144962567654,2.45133339032786,2,18,8,8
2020-02-20,0.88044773072097,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-20,0.882305154985646,"Misidentified_Bayesian","australia",0.0737751240041812,2.37298510890821,2,18,8,8
2020-02-21,0.618942156768315,"Misidentified_EpiEstim(weekly sliding)","australia",0.0575598507805557,1.56445509210311,2,18,8,8
2020-02-21,0.815757840056959,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-21,0.871932346677356,"Misidentified_EpiEstim(no sliding)","australia",0.0105507997190936,2.48251956249295,2,18,8,8
2020-02-21,0.919593537446698,"Misidentified_Bayesian","australia",0.101601359663266,2.42761252099118,2,18,8,8
2020-02-21,0.942431786254639,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-22,0.637304085294279,"Misidentified_EpiEstim(weekly sliding)","australia",0.0573701108582268,1.61994382518627,2,18,8,8
2020-02-22,0.795222461091883,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-22,0.874559535733733,"Misidentified_EpiEstim(no sliding)","australia",0.0107406473118783,2.49693366191414,2,18,8,8
2020-02-22,0.887656235941622,"Misidentified_Bayesian","australia",0.0671228972877599,2.40326641222439,2,18,8,8
2020-02-22,0.894310227018865,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-23,0.646927744174343,"Misidentified_EpiEstim(weekly sliding)","australia",0.054537935091696,1.66395116976249,2,18,8,8
2020-02-23,0.876117987717483,"Misidentified_EpiEstim(no sliding)","australia",0.0111323181204027,2.50969441748163,2,18,8,8
2020-02-23,0.882340287791868,"Misidentified_Bayesian","australia",0.0623667616414485,2.40568108850443,2,18,8,8
2020-02-23,0.889218302379305,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-23,0.928357311355733,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-24,0.663163838360466,"Misidentified_EpiEstim(weekly sliding)","australia",0.0546645507228768,1.71888380093437,2,18,8,8
2020-02-24,0.820887163953983,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-24,0.878177390054594,"Misidentified_EpiEstim(no sliding)","australia",0.0107700455232812,2.52144638006109,2,18,8,8
2020-02-24,0.882886895128616,"Misidentified_Bayesian","australia",0.0589203824858615,2.42348168903899,2,18,8,8
2020-02-24,0.896383966500286,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-25,0.671546457425103,"Misidentified_EpiEstim(weekly sliding)","australia",0.0500378207752805,1.76269342725411,2,18,8,8
2020-02-25,0.806121904812966,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-25,0.872958727244991,"Misidentified_EpiEstim(no sliding)","australia",0.00778433840260471,2.5239602597467,2,18,8,8
2020-02-25,0.899902218049473,"Misidentified_Bayesian","australia",0.0806880321830366,2.44467324905939,2,18,8,8
2020-02-25,0.933026012029137,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-26,0.68071123867173,"Misidentified_EpiEstim(weekly sliding)","australia",0.0461234552455102,1.80812290046831,2,18,8,8
2020-02-26,0.766362694965306,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-26,0.878263608786875,"Misidentified_EpiEstim(no sliding)","australia",0.00679123454013242,2.54381625669936,2,18,8,8
2020-02-26,0.902911145935001,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-26,0.909518814255093,"Misidentified_Bayesian","australia",0.086723513643731,2.46360953338642,2,18,8,8
2020-02-27,0.69071649391831,"Misidentified_EpiEstim(weekly sliding)","australia",0.0448435449099683,1.85254181064328,2,18,8,8
2020-02-27,0.832652540301513,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-27,0.887670660704215,"Misidentified_EpiEstim(no sliding)","australia",0.0101242783944076,2.56590430338893,2,18,8,8
2020-02-27,0.905819230193716,"Misidentified_Bayesian","australia",0.0791180769206709,2.47330304269501,2,18,8,8
2020-02-27,0.913031494892574,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-28,0.698932752935671,"Misidentified_EpiEstim(weekly sliding)","australia",0.0404991692232024,1.89579477695714,2,18,8,8
2020-02-28,0.800844672988966,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-28,0.871100757686774,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-28,0.883902336285049,"Misidentified_Bayesian","australia",0.056805598954008,2.46133223162936,2,18,8,8
2020-02-28,0.884444761361449,"Misidentified_EpiEstim(no sliding)","australia",0.00653239750159149,2.57238953809562,2,18,8,8
2020-02-29,0.719746483398645,"Misidentified_EpiEstim(weekly sliding)","australia",0.0399398103835178,1.95887165469898,2,18,8,8
2020-02-29,0.877008550664843,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-02-29,0.91064406888532,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-02-29,0.91493358733591,"Misidentified_EpiEstim(no sliding)","australia",0.0117647201041641,2.63322789303167,2,18,8,8
2020-02-29,0.919531449629443,"Misidentified_Bayesian","australia",0.0688359518424284,2.52181708671345,2,18,8,8
2020-03-01,0.710521568613026,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-01,0.742332042924174,"Misidentified_EpiEstim(weekly sliding)","australia",0.0383371321501666,2.02250344229687,2,18,8,8
2020-03-01,0.7974504035171,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-01,0.913323398328661,"Misidentified_EpiEstim(no sliding)","australia",0.00754424035894398,2.63938874541669,2,18,8,8
2020-03-01,0.914167490895064,"Misidentified_Bayesian","australia",0.0575015505085969,2.54140224495233,2,18,8,8
2020-03-02,0.751319010210276,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-02,0.771378029756687,"Misidentified_EpiEstim(weekly sliding)","australia",0.038527735460577,2.09213418367857,2,18,8,8
2020-03-02,0.816267983232123,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-02,0.923368940823835,"Misidentified_EpiEstim(no sliding)","australia",0.00949200507844926,2.65720536788287,2,18,8,8
2020-03-02,0.93334130340038,"Misidentified_Bayesian","australia",0.0678002642512577,2.56921686089378,2,18,8,8
2020-03-03,0.770327696013331,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-03,0.796973755006562,"Misidentified_EpiEstim(weekly sliding)","australia",0.0421534271404095,2.14321840082244,2,18,8,8
2020-03-03,0.931782400333748,"Misidentified_EpiEstim(no sliding)","australia",0.0124387715935865,2.66477770405956,2,18,8,8
2020-03-03,0.975748386987156,"Misidentified_Bayesian","australia",0.0892915510500853,2.62547766741129,2,18,8,8
2020-03-03,1.03022186869623,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-04,0.783793720247158,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-04,0.824024990287666,"Misidentified_EpiEstim(weekly sliding)","australia",0.0455385979488837,2.18525714537272,2,18,8,8
2020-03-04,0.828896170563658,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-04,0.934254971740409,"Misidentified_EpiEstim(no sliding)","australia",0.0111746303009226,2.65963795018174,2,18,8,8
2020-03-04,0.95916147427659,"Misidentified_Bayesian","australia",0.0593530155403583,2.6120072680249,2,18,8,8
2020-03-05,0.7805537161368,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-05,0.827752754204433,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-05,0.85478246697129,"Misidentified_EpiEstim(weekly sliding)","australia",0.051707488368407,2.21707116356833,2,18,8,8
2020-03-05,0.939564271869217,"Misidentified_EpiEstim(no sliding)","australia",0.0120057974015049,2.64597438913264,2,18,8,8
2020-03-05,1.00753681507637,"Misidentified_Bayesian","australia",0.100290068149915,2.65232909468338,2,18,8,8
2020-03-06,0.751741943788935,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-06,0.890543233724684,"Misidentified_EpiEstim(weekly sliding)","australia",0.0617271313985148,2.23647296007731,2,18,8,8
2020-03-06,0.894380588293238,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-06,0.9556537434171,"Misidentified_EpiEstim(no sliding)","australia",0.0165258239673017,2.6398071929944,2,18,8,8
2020-03-06,1.04182083329163,"Misidentified_Bayesian","australia",0.0824285042330082,2.70579170738914,2,18,8,8
2020-03-07,0.738548730139471,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-07,0.801853424664816,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-07,0.901209067930663,"Misidentified_EpiEstim(weekly sliding)","australia",0.074400729275438,2.18815296244614,2,18,8,8
2020-03-07,0.935092776004007,"Misidentified_EpiEstim(no sliding)","australia",0.0193156790630641,2.5531718873631,2,18,8,8
2020-03-07,1.05392875645151,"Misidentified_Bayesian","australia",0.0940487879958003,2.68414212739534,2,18,8,8
2020-03-08,0.76645714039304,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-08,0.793035559410234,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-08,0.945370139074663,"Misidentified_EpiEstim(weekly sliding)","australia",0.100673706164616,2.17212077362084,2,18,8,8
2020-03-08,0.991244596908311,"Misidentified_EpiEstim(no sliding)","australia",0.0328618079404035,2.58067421980462,2,18,8,8
2020-03-08,1.17697259573787,"Misidentified_Bayesian","australia",0.121937292201792,2.84030767404983,2,18,8,8
2020-03-09,0.779013945427858,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-09,0.832927713109672,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-09,0.975449871751771,"Misidentified_EpiEstim(weekly sliding)","australia",0.13825962582809,2.10862983465878,2,18,8,8
2020-03-09,0.992215580169682,"Misidentified_EpiEstim(no sliding)","australia",0.0451357442840251,2.48849184221979,2,18,8,8
2020-03-09,1.22142610395869,"Misidentified_Bayesian","australia",0.164706665801344,2.81344849125031,2,18,8,8
2020-03-10,0.790569023104847,"True(GI, infected)","australia",NA,NA,NA,NA,NA,NA
2020-03-10,0.827080521035497,"True(SI, diagnosed)","australia",NA,NA,NA,NA,NA,NA
2020-03-10,0.985282724554788,"Misidentified_EpiEstim(weekly sliding)","australia",0.187264136808683,1.99735071276847,2,18,8,8
2020-03-10,0.989545407976455,"Misidentified_EpiEstim(no sliding)","australia",0.0690210061722586,2.36258995290656,2,18,8,8
